WOS ID,First Name,Country,Country Code,Gender,Gender Probability,Publication Year,Author Type,Publication
WOS:000230235200012,Ian,England,GB,male,100.00%,2005,Corresponding,J PHARMACEUT BIOMED
WOS:000230368400013,Martin,Canada,CA,male,100.00%,2005,Corresponding,AM J RESP CRIT CARE
WOS:000230423100010,Ferdinand,Germany,DE,male,100.00%,2005,Corresponding,GASTROENTEROLOGY
WOS:000230530300032,Amina,United States of America,US,female,100.00%,2005,Corresponding,ANAL CHEM
WOS:000230546200007,Danuta,Poland,PL,female,99.00%,2005,Corresponding,FEMS IMMUNOL MED MIC
WOS:000230771500007,Matthias,Germany,DE,male,100.00%,2005,Corresponding,J DIABETES COMPLICAT
WOS:000230920600030,Andrew,United States of America,US,male,100.00%,2005,Corresponding,ANAL CHEM
WOS:000230975700003,Timothy,United States of America,US,male,100.00%,2005,Corresponding,J AM SOC MASS SPECTR
WOS:000230994600007,Ralitsa,Bulgaria,BG,female,99.00%,2005,Corresponding,INT IMMUNOPHARMACOL
WOS:000231036100021,ShukMei,United States of America,US,unknown,0.00%,2005,Corresponding,PROTEOMICS
WOS:000231036100025,Martin,Germany,DE,male,100.00%,2005,Corresponding,PROTEOMICS
WOS:000231070800006,Kevin,Australia,AU,male,100.00%,2005,Corresponding,FREE RADICAL BIO MED
WOS:000231102400023,Dobrin,United States of America,US,male,100.00%,2005,Corresponding,P NATL ACAD SCI USA
WOS:000231184200003,Paul,United States of America,US,male,100.00%,2005,Corresponding,J PROTEOME RES
WOS:000231184200012,Michelle,United States of America,US,female,100.00%,2005,Corresponding,J PROTEOME RES
WOS:000231184200016,Fernando,Spain,ES,male,99.00%,2005,Corresponding,J PROTEOME RES
WOS:000231184200018,György,Sweden,SE,unknown,0.00%,2005,Corresponding,J PROTEOME RES
WOS:000231184200029,David,United States of America,US,male,100.00%,2005,Corresponding,J PROTEOME RES
WOS:000231184200033,Forest,United States of America,US,male,97.00%,2005,Corresponding,J PROTEOME RES
WOS:000231196400012,Koussay,Tunisia,TN,male,96.00%,2005,Corresponding,CLIN DIAGN LAB IMMUN
WOS:000231235000006,Michael,Australia,AU,male,100.00%,2005,Corresponding,CHEM RES TOXICOL
WOS:000231265300002,Sarah,United States of America,US,female,100.00%,2005,Corresponding,MOL GENET METAB
WOS:000231289300001,Antonio,Italy,IT,male,100.00%,2005,Corresponding,RESP RES
WOS:000231477600019,Xiaohang,China,CN,male,92.00%,2005,Corresponding,PROTEOMICS
WOS:000231529500012,Pietro,Italy,IT,male,100.00%,2005,Corresponding,EUR J MASS SPECTROM
WOS:000231535100013,Rosamonde,England,GB,unknown,0.00%,2005,Corresponding,CLIN CHEM
WOS:000231698400015,Paul,England,GB,male,100.00%,2005,Corresponding,EUR J ENDOCRINOL
WOS:000231809600012,Nicoletta,Italy,IT,female,100.00%,2005,Corresponding,NUTR METAB CARDIOVAS
WOS:000231919400027,PoChiao,Taiwan,TW,unknown,0.00%,2005,Corresponding,ANAL CHEM
WOS:000231935300002,Yan‐Mei,China,CN,unknown,0.00%,2005,Corresponding,BIOPOLYMERS
WOS:000231958300014,Elise,United States of America,US,female,100.00%,2005,Corresponding,PHARMACOGENOMICS
WOS:000232141600018,Agnes,United States of America,US,female,100.00%,2005,Corresponding,J AM SOC NEPHROL
WOS:000232242400021,Mathias,Finland,FI,male,100.00%,2005,Corresponding,AM J PATHOL
WOS:000232247600020,Jean,France,FR,female,53.00%,2005,Corresponding,PROTEOMICS
WOS:000232386200005,Jian,Canada,CA,male,94.00%,2005,Corresponding,J COMPUT BIOL
WOS:000232401600010,Isabel,Portugal,PT,female,99.00%,2005,Corresponding,J MOL MED
WOS:000232417500004,Junichi,Japan,JP,male,100.00%,2005,Corresponding,J NEUROPATH EXP NEUR
WOS:000232443500054,Antonio,United States of America,US,male,100.00%,2005,Corresponding,J IMMUNOL
WOS:000232515400018,Gert,Austria,AT,male,96.00%,2005,Corresponding,MOL BRAIN RES
WOS:000232560600009,Katherine,United States of America,US,female,100.00%,2005,Corresponding,BIOSCIENCE REP
WOS:000232569800017,John,United States of America,US,male,100.00%,2005,Corresponding,J PHARM PHARMACOL
WOS:000232579100011,Donald,United States of America,US,male,100.00%,2005,Corresponding,J PROTEOME RES
WOS:000232579100016,Thomas,United States of America,US,male,100.00%,2005,Corresponding,J PROTEOME RES
WOS:000232579100046,Steven,United States of America,US,male,100.00%,2005,Corresponding,J PROTEOME RES
WOS:000232793700006,Yetrib,United States of America,US,unknown,0.00%,2005,Corresponding,CLIN CHEM
WOS:000232793700013,Robert,United States of America,US,male,100.00%,2005,Corresponding,CLIN CHEM
WOS:000232872700026,Stephen,United States of America,US,male,100.00%,2005,Corresponding,J CHROMATOGR B
WOS:000232896000023,Richard,United States of America,US,male,100.00%,2005,Corresponding,PROTEOMICS
WOS:000232922500001,Beate,Germany,DE,female,99.00%,2005,Corresponding,BMC CANCER
WOS:000232934300001,Jagath,Singapore,SG,male,100.00%,2005,Corresponding,AM J PHARMACOGENOMIC
WOS:000232965600020,Peter,Australia,AU,male,100.00%,2005,Corresponding,CLIN CHIM ACTA
WOS:000233012400007,Clayton,United States of America,US,male,100.00%,2005,Corresponding,ANAL BIOANAL CHEM
WOS:000233170200022,Robert,United States of America,US,male,100.00%,2005,Corresponding,J NEUROCHEM
WOS:000233256100001,Malin,Sweden,SE,female,99.00%,2005,Corresponding,RESP RES
WOS:000233311900011,Nao,Japan,JP,female,59.00%,2005,Corresponding,ANAL BIOCHEM
WOS:000233327100012,Guowang,China,CN,unknown,0.00%,2005,Corresponding,J CHROMATOGR B
WOS:000233327100019,Jan,United States of America,US,female,82.00%,2005,Corresponding,J CHROMATOGR B
WOS:000233331400017,Jin,South Korea,KR,male,69.00%,2005,Corresponding,CLIN CANCER RES
WOS:000233404200008,Alan,United States of America,US,male,100.00%,2005,Corresponding,ANAL CHEM
WOS:000233459000037,Stephen,United States of America,US,male,100.00%,2005,Corresponding,J ENVIRON MONITOR
WOS:000233463200026,Roel,United States of America,US,male,100.00%,2005,Corresponding,P NATL ACAD SCI USA
WOS:000233482400009,Andreas,United States of America,US,male,100.00%,2005,Corresponding,J MASS SPECTROM
WOS:000233523300006,Anna,Finland,FI,female,99.00%,2005,Corresponding,MOL CELL PROBE
WOS:000233533300004,Jinong,United States of America,US,unknown,0.00%,2005,Corresponding,CLIN CHEM
WOS:000233686100024,Massimo,Italy,IT,male,100.00%,2005,Corresponding,PROTEOMICS
WOS:000233762000033,David,United States of America,US,male,100.00%,2005,Corresponding,P NATL ACAD SCI USA
WOS:000233770300008,Harald,Germany,DE,male,100.00%,2005,Corresponding,COMB CHEM HIGH T SCR
WOS:000233770300010,Christoph,Germany,DE,male,100.00%,2005,Corresponding,COMB CHEM HIGH T SCR
WOS:000233770300011,Michael,Germany,DE,male,100.00%,2005,Corresponding,COMB CHEM HIGH T SCR
WOS:000233770300014,Harald,Germany,DE,male,100.00%,2005,Corresponding,COMB CHEM HIGH T SCR
WOS:000233770300016,Hartmut,Germany,DE,male,100.00%,2005,Corresponding,COMB CHEM HIGH T SCR
WOS:000233774200016,David,United States of America,US,male,100.00%,2005,Corresponding,MOL CELL PROTEOMICS
WOS:000233785900028,John,United States of America,US,male,100.00%,2005,Corresponding,ANAL CHEM
WOS:000233817000007,Luigi,Italy,IT,male,100.00%,2005,Corresponding,LIVER TRANSPLANT
WOS:000233855800007,Joseph,United States of America,US,male,100.00%,2005,Corresponding,J NEUROVIROL
WOS:000233862100021,Serhiy,Sweden,SE,male,100.00%,2006,Corresponding,INT J CANCER
WOS:000233862800005,Mark,United States of America,US,male,100.00%,2005,Corresponding,EXP BIOL MED
WOS:000233925500007,GeraldFriedrich,Germany,DE,unknown,0.00%,2006,Corresponding,VET RES
WOS:000234058900014,Jim,United States of America,US,male,100.00%,2005,Corresponding,J INVEST MED
WOS:000234066800013,Tom,United States of America,US,male,100.00%,2005,Corresponding,ELECTROPHORESIS
WOS:000234149300002,Michael,Germany,DE,male,100.00%,2006,Corresponding,MED RES REV
WOS:000234413400003,Nana,Japan,JP,female,95.00%,2005,Corresponding,PROTEOMICS
WOS:000234413400031,Fernando,United States of America,US,male,100.00%,2005,Corresponding,PROTEOMICS
WOS:000234413400032,John,United States of America,US,male,100.00%,2005,Corresponding,PROTEOMICS
WOS:000234478800001,Andreas,Germany,DE,male,100.00%,2005,Corresponding,PATHOL RES PRACT
WOS:000234488700031,Paul,United States of America,US,male,100.00%,2006,Corresponding,J CLIN INVEST
WOS:000234608900005,Dan,China,CN,male,90.00%,2006,Corresponding,ASIAN J ANDROL
WOS:000234668300008,Kazuaki,Japan,JP,male,100.00%,2006,Corresponding,J PROTEOME RES
WOS:000234668300019,Heinrich,United States of America,US,male,100.00%,2006,Corresponding,J PROTEOME RES
WOS:000234670700019,Mark,United States of America,US,male,100.00%,2006,Corresponding,J NEUROCHEM
WOS:000234791300017,Bin,United States of America,US,male,100.00%,2006,Corresponding,CLIN CANCER RES
WOS:000234822600006,Peter,United States of America,US,male,100.00%,2006,Corresponding,CHEM RES TOXICOL
WOS:000235070000006,Iftikhar,United States of America,US,male,100.00%,2006,Corresponding,MAYO CLIN PROC
WOS:000235263800038,Mohamed,Saudi Arabia,SA,male,100.00%,2006,Corresponding,J CHROMATOGR B
WOS:000235330800008,James,United States of America,US,male,100.00%,2006,Corresponding,J OCCUP ENVIRON MED
WOS:000235381600010,Christiane,Germany,DE,female,99.00%,2006,Corresponding,BIOL NEONATE
WOS:000235414600027,Takeshi,Japan,JP,male,100.00%,2006,Corresponding,PROTEOMICS
WOS:000235516200004,Jos,Netherlands,NL,male,97.00%,2006,Corresponding,MOL CELL PROTEOMICS
WOS:000235602900007,Pia,Sweden,SE,female,100.00%,2006,Corresponding,MECH AGEING DEV
WOS:000235609400011,Christian,Austria,AT,male,100.00%,2006,Corresponding,J BIOMOL SCREEN
WOS:000235646400034,Mohamed,Saudi Arabia,SA,male,100.00%,2006,Corresponding,CLIN CHIM ACTA
WOS:000235817300020,Michael,United States of America,US,male,100.00%,2006,Corresponding,ALCOHOL CLIN EXP RES
WOS:000235897000009,Carlito,United States of America,US,male,100.00%,2006,Corresponding,J PROTEOME RES
WOS:000236033800003,Pengyuan,China,CN,male,100.00%,2006,Corresponding,CLIN EXP PHARMACOL P
WOS:000236142800002,Steven,United States of America,US,male,100.00%,2006,Corresponding,MOL CELL PROTEOMICS
WOS:000236241700018,LarsOlof,Sweden,SE,male,100.00%,2006,Corresponding,NEUROSCI LETT
WOS:000236252200008,David,England,GB,male,100.00%,2006,Corresponding,BRAIN
WOS:000236342900027,Dan,United States of America,US,male,100.00%,2006,Corresponding,LANCET ONCOL
WOS:000236378200039,Steven,United States of America,US,male,100.00%,2006,Corresponding,CLIN CHIM ACTA
WOS:000236547100001,Henry,United States of America,US,male,100.00%,2006,Corresponding,BMC CANCER
WOS:000236612700001,Annamari,Finland,FI,female,99.00%,2006,Corresponding,AM J EPIDEMIOL
WOS:000236659800022,Brett,Australia,AU,male,100.00%,2006,Corresponding,BIOCHEM BIOPH RES CO
WOS:000236707300024,Louis,France,FR,male,99.00%,2006,Corresponding,JAMA-J AM MED ASSOC
WOS:000236816100024,Fernando,Spain,ES,male,99.00%,2006,Corresponding,J PROTEOME RES
WOS:000236829300008,Wei,United States of America,US,male,86.00%,2006,Corresponding,PROTEOMICS
WOS:000236829300026,Robert,England,GB,male,100.00%,2006,Corresponding,PROTEOMICS
WOS:000236829300028,Andrea,Italy,IT,male,58.00%,2006,Corresponding,PROTEOMICS
WOS:000236845800018,Michael,Greece,GR,male,100.00%,2006,Corresponding,ELECTROPHORESIS
WOS:000237029300022,Eiji,Japan,JP,male,100.00%,2006,Corresponding,INT J CANCER
WOS:000237185300028,Michael,United States of America,US,male,100.00%,2006,Corresponding,CLIN CHIM ACTA
WOS:000237199400007,Charles,United States of America,US,male,100.00%,2006,Corresponding,J ORAL PATHOL MED
WOS:000321097100011,Giovanni,Italy,IT,male,100.00%,2013,Corresponding,FRONT BIOSCI-LANDMRK
WOS:000348907600013,Hua,China,CN,male,51.00%,2014,Corresponding,ACTA CHROMATOGR
WOS:000389141800003,Andrew,Australia,AU,male,100.00%,2016,Corresponding,NEUROPATH APPL NEURO
WOS:A1991GG79000005,Mendel,United States of America,US,male,100.00%,1991,Corresponding,PEDIATR RES
WOS:A1991GY61200013,David,United States of America,US,male,100.00%,1991,Corresponding,INT J MASS SPECTROM
WOS:A1994PV35200002,Roman,United States of America,US,male,100.00%,1994,Corresponding,INT IMMUNOL
WOS:A1995QA96800012,Donald,United States of America,US,male,100.00%,1995,Corresponding,CANCER
WOS:A1995RD86900005,Cecilia,SWEDEN,SE,female,100.00%,1995,Corresponding,EUR NEUROPSYCHOPHARM
WOS:A1996UB34600009,Richard,SWITZERLAND,CH,male,100.00%,1996,Corresponding,FREE RADICAL RES
WOS:A1996VE19600004,Pekka,SWEDEN,SE,male,98.00%,1996,Corresponding,EUR J BIOCHEM
WOS:A1997XU97500010,Stephen,DENMARK,DK,male,100.00%,1997,Corresponding,ELECTROPHORESIS
WOS:000186168500009,Bo,Sweden,SE,male,98.00%,2003,Corresponding,PROTEOMICS
WOS:000223497500005,Au,South Korea,KR,male,100.00%,2004,Corresponding,EXP GERONTOL
WOS:000385599700005,YongIn,South Korea,KR,male,88.00%,2016,First,J PROTEOMICS
WOS:000279321200003,Donald,United States of America,US,male,100.00%,2010,First,DIS MARKERS
WOS:000364266200003,Sachli,Germany,DE,unknown,0.00%,2015,First,GERONTOLOGY
WOS:000699904400001,Kyoka,Japan,JP,female,88.00%,2021,First,METABOLITES
WOS:000300414500013,Baharak,England,GB,female,100.00%,2012,First,J ALZHEIMERS DIS
WOS:000262171100028,Justyna,Germany,DE,female,98.00%,2009,First,J PROTEOME RES
WOS:000644443100028,Mostafa,United States of America,US,male,100.00%,2021,First,DATA BRIEF
WOS:000274007700008,Petra,Germany,DE,female,99.00%,2010,First,PROTEOMICS
WOS:000518876700029,Patrick,Germany,DE,male,100.00%,2020,First,J PROTEOME RES
WOS:000622329900001,Xavier,Spain,ES,male,100.00%,2021,First,TRANSL NEURODEGENER
WOS:000434133900006,Fabian,Germany,DE,male,100.00%,2018,First,J NEUROCHEM
WOS:000278952400008,Tadayasu,Japan,JP,male,100.00%,2010,First,MOL GENET METAB
WOS:000314661800008,Alex,United States of America,US,male,100.00%,2013,First,EMBO MOL MED
WOS:000862894700011,Yanmeng,China,CN,unknown,0.00%,2022,First,J PHARM ANAL
WOS:000509818400042,Fabian,Germany,DE,male,100.00%,2020,First,NEUROBIOL DIS
WOS:000235609400011,Christian,Austria,AT,male,100.00%,2006,First,J BIOMOL SCREEN
WOS:000304629300012,Jeffrey,United States of America,US,male,100.00%,2012,First,NEUROBIOL DIS
WOS:000432280200006,Katerina,Macedonia,MK,female,100.00%,2018,First,NEPHROL DIAL TRANSPL
WOS:000335607500034,Xiaoyan,United States of America,US,female,95.00%,2014,First,ARTERIOSCL THROM VAS
WOS:000337511400026,Scott,United States of America,US,male,100.00%,2014,First,ALCOHOL CLIN EXP RES
WOS:000462905000075,Amalia,United States of America,US,female,100.00%,2019,First,JOVE-J VIS EXP
WOS:000582725800005,Yen,Australia,AU,female,95.00%,2020,First,J ALZHEIMERS DIS
WOS:000427530200061,Peng,China,CN,male,99.00%,2018,First,INT J CARDIOL
WOS:000449237600013,Xinying,United States of America,US,female,100.00%,2018,First,MOL GENET METAB
WOS:000368321600008,Marc,Austria,AT,male,100.00%,2016,First,ARCH BIOCHEM BIOPHYS
WOS:000291186100001,Xin,United States of America,US,female,80.00%,2011,First,J PROTEOME RES
WOS:000735936200001,Meerakhan,Sweden,SE,unknown,0.00%,2021,First,METABOLITES
WOS:000252246900007,Elise,United States of America,US,female,100.00%,2007,First,DIS MARKERS
WOS:000506311500018,Koji,Japan,JP,male,100.00%,2020,First,J ALZHEIMERS DIS
WOS:001055112200001,Jiahui,China,CN,female,71.00%,2023,First,INT IMMUNOPHARMACOL
WOS:000800946700002,Agathe,France,FR,female,99.00%,2022,First,ALZHEIMERS RES THER
WOS:000393734000386,Albina,Switzerland,CH,female,99.00%,2017,First,MOL GENET METAB
WOS:000341571600009,Yingchang,China,CN,male,100.00%,2014,First,CANCER BIOMARK
WOS:000308958300001,NaYoung,South Korea,KR,female,95.00%,2012,First,J DIGEST DIS
WOS:000346691500004,Naoki,Japan,JP,male,100.00%,2014,First,P JPN ACAD B-PHYS
WOS:000276617100027,Claudius,United States of America,US,male,100.00%,2010,First,J ALZHEIMERS DIS
WOS:000346616800034,Christiane,Canada,CA,female,100.00%,2015,First,CLIN CHIM ACTA
WOS:000993181600001,Zhouao,China,CN,unknown,0.00%,2023,First,J NEUROCHEM
WOS:000301994900027,Stefan,Germany,DE,male,100.00%,2012,First,EXP NEUROL
WOS:000417223600001,Keiro,Japan,JP,male,100.00%,2017,First,J BIOCHEM
WOS:000338601700014,Liming,United States of America,US,male,93.00%,2014,First,KIDNEY INT
WOS:000651909200001,Ondrej,United States of America,US,male,100.00%,2021,First,ALZHEIMERS DEMENT
WOS:000364563600019,Aze,Canada,CA,male,100.00%,2015,First,DIGEST DIS SCI
WOS:000384844800001,Annika,Sweden,SE,female,100.00%,2016,First,ALZHEIMERS RES THER
WOS:000389381000001,Eleanor,England,GB,female,100.00%,2016,First,BMC BIOINFORMATICS
WOS:000319184000005,Valerio,Italy,IT,male,100.00%,2013,First,NEUROBIOL DIS
WOS:000464992900001,Kaushik,United States of America,US,male,100.00%,2019,First,CLIN PROTEOM
WOS:000444706800002,Min,China,CN,female,55.00%,2018,First,J BREATH RES
WOS:000330534000021,Hermelindis,Germany,DE,unknown,0.00%,2013,First,J LIPID RES
WOS:000962713400001,ChihWei,Taiwan,TW,male,86.00%,2023,First,J AM SOC MASS SPECTR
WOS:000713584600001,Juan,Sweden,SE,male,99.00%,2021,First,EMBO MOL MED
WOS:001033485300001,Annett,Germany,DE,female,99.00%,2023,First,GENOME MED
WOS:000359190700007,Alexander,Netherlands,NL,male,100.00%,2015,First,INFLAMM BOWEL DIS
WOS:000258649800018,HyoungJoo,South Korea,KR,male,67.00%,2008,First,PROTEOMICS
WOS:000221681800005,Aaron,United States of America,US,male,100.00%,2004,First,CLIN IMMUNOL
WOS:000951703400001,Nan,China,CN,female,94.00%,2023,First,MICROCHEM J
WOS:000273313600011,Ling,Canada,CA,female,85.00%,2010,First,J SEX MED
WOS:000346733700028,Mikio,Japan,JP,male,100.00%,2015,First,J STROKE CEREBROVASC
WOS:000307383100017,Takahiro,Japan,JP,male,100.00%,2012,First,INFLAMM BOWEL DIS
WOS:000322861800003,Joaquin,Spain,ES,male,99.00%,2013,First,MED CLIN-BARCELONA
WOS:000765506100001,William,United States of America,US,male,100.00%,2022,First,J BIOCHEM
WOS:000173434400010,Samir,United States of America,US,male,100.00%,2001,First,DIS MARKERS
WOS:000752357100001,Andra,Sweden,SE,female,93.00%,2022,First,ALZHEIMERS RES THER
WOS:000283916600010,Christiane,Canada,CA,female,100.00%,2010,First,CLIN CHIM ACTA
WOS:000761840600003,Tania,Portugal,PT,female,99.00%,2022,First,MOL NEUROBIOL
WOS:000319332900010,Beth,United States of America,US,female,100.00%,2013,First,NEUROLOGY
WOS:000239615900005,Derrick,Canada,CA,male,100.00%,2006,First,MOL GENET METAB
WOS:000345935000001,Ann,Sweden,SE,female,100.00%,2014,First,MOL NEURODEGENER
WOS:000844753200001,Constance,France,FR,female,99.00%,2022,First,J CLIN ENDOCR METAB
WOS:000366151800013,HuiChung,England,GB,unknown,0.00%,2015,First,J PROTEOME RES
WOS:000484645400008,Hanneke,Netherlands,NL,female,99.00%,2019,First,MOL GENET METAB
WOS:000397715400072,Anna,Sweden,SE,female,100.00%,2016,First,BIOCHEM BIOPH RES CO
WOS:000266471400003,Jun,China,CN,male,84.00%,2009,First,PROTEOM CLIN APPL
WOS:000443275800001,MeiXue,China,CN,unknown,0.00%,2018,First,FRONT MOL NEUROSCI
